,name,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,albumName
992,Agar Tum Saath Ho___Alka Yagnik,Alka Yagnik,Agar Tum Saath Ho,321952,2020-08-14 13:36:00,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,audio_features,341055,4,Tamasha
993,Bharat Ki Beti___Arijit Singh,Arijit Singh,Bharat Ki Beti,3301,2020-08-14 13:44:00,0.526,0.394,0,-7.24,1,0.0252,0.454,0.000252,0.113,0.447,79.992,audio_features,260250,4,Gunjan Saxena: The Kargil Girl
994,Kun Faya Kun___A.R. Rahman,A.R. Rahman,Kun Faya Kun,1056,2020-08-14 13:44:00,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,audio_features,470500,4,Rockstar
995,Kun Faya Kun___A.R. Rahman,A.R. Rahman,Kun Faya Kun,468139,2020-08-14 13:44:00,0.362,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,audio_features,470500,4,Rockstar
996,Dori Tutt Gaiyaan___Rekha Bhardwaj,Rekha Bhardwaj,Dori Tutt Gaiyaan,87741,2020-08-14 13:45:00,0.389,0.427,10,-9.144,1,0.0498,0.925,0.0117,0.108,0.287,76.085,audio_features,231211,4,Gunjan Saxena: The Kargil Girl
997,Dhoom Dhadaka___Sukhwinder Singh,Sukhwinder Singh,Dhoom Dhadaka,49021,2020-08-14 13:46:00,0.847,0.86,11,-4.376,0,0.0601,0.443,1.09e-05,0.128,0.878,100.007,audio_features,192600,4,Gunjan Saxena: The Kargil Girl
998,Asmaan Di Pari___Jyoti Nooran,Jyoti Nooran,Asmaan Di Pari,3095,2020-08-14 13:46:00,0.791,0.74,7,-6.205,1,0.08,0.186,2.63e-05,0.079,0.564,134.077,audio_features,232836,4,Gunjan Saxena: The Kargil Girl
999,Rekha O Rekha___Nakash Aziz,Nakash Aziz,Rekha O Rekha,2285,2020-08-14 13:46:00,0.911,0.853,10,-4.796,1,0.0953,0.435,0.0,0.085,0.778,129.947,audio_features,218769,4,Gunjan Saxena: The Kargil Girl
1000,Mann Ki Dori___Armaan Malik,Armaan Malik,Mann Ki Dori,47226,2020-08-14 13:48:00,0.723,0.381,3,-10.565,1,0.0296,0.754,0.000644,0.098,0.726,100.017,audio_features,215400,4,Gunjan Saxena: The Kargil Girl
1001,Zinda___Amit Trivedi,Amit Trivedi,Zinda,241962,2020-08-14 13:52:00,0.688,0.701,3,-7.505,1,0.0298,0.06,0.0301,0.271,0.385,110.019,audio_features,232505,4,Dear Zindagi (Original Motion Picture Soundtrack)
1002,Rahogi Meri___Pritam,Pritam,Rahogi Meri,49614,2020-08-14 13:53:00,0.453,0.425,0,-7.413,1,0.0245,0.554,9.02e-05,0.0963,0.249,83.093,audio_features,252382,4,Love Aaj Kal (Original Motion Picture Soundtrack)
1003,Main Lad Lunga___Amit Trivedi,Amit Trivedi,Main Lad Lunga,6832,2020-08-14 13:53:00,0.507,0.241,0,-13.975,1,0.0286,0.934,0.0238,0.16,0.206,80.028,audio_features,190500,4,Main Lad Lunga
1004,Khudi___The Local Train,The Local Train,Khudi,2820,2020-08-14 13:53:00,0.626,0.791,3,-6.502,1,0.0397,0.0196,9.08e-05,0.106,0.538,127.037,audio_features,297643,4,Vaaqif
1005,Tere Naina___Shankar Mahadevan,Shankar Mahadevan,Tere Naina,812,2020-08-14 13:53:00,0.758,0.377,6,-10.224,0,0.0511,0.544,7.65e-05,0.0904,0.624,139.932,audio_features,255721,4,Chandni Chowk To China
1006,Dil Kyun Yeh Mera___KK,KK,Dil Kyun Yeh Mera,1108,2020-08-14 13:53:00,0.486,0.382,6,-6.183,1,0.0286,0.613,8.56e-05,0.149,0.164,125.918,audio_features,333200,3,Kites
1007,Hoor___Atif Aslam,Atif Aslam,Hoor,237360,2020-08-14 14:03:00,0.321,0.432,4,-7.777,1,0.0304,0.505,1.18e-05,0.278,0.366,150.148,audio_features,237360,3,"Hoor (From ""Hindi Medium"")"
1008,Arziyan___Javed Ali,Javed Ali,Arziyan,2870,2020-08-14 14:04:00,0.582,0.559,9,-8.64,1,0.0479,0.297,0.0,0.135,0.656,139.891,audio_features,519236,3,Delhi-6
1009,Intezaar___Mithoon,Mithoon,Intezaar,66585,2020-08-14 14:04:00,0.46,0.466,2,-7.721,1,0.0463,0.642,0.0,0.067,0.144,118.884,audio_features,267520,4,Intezaar
1010,Phir Se Ud Chala___Mohit Chauhan,Mohit Chauhan,Phir Se Ud Chala,917,2020-08-14 14:04:00,0.647,0.656,11,-8.632,1,0.0354,0.657,0.000163,0.343,0.453,119.965,audio_features,268833,4,Rockstar
1011,Safarnama___Lucky Ali,Lucky Ali,Safarnama,1287,2020-08-14 14:04:00,0.541,0.512,9,-10.203,1,0.0291,0.74,0.000528,0.162,0.203,120.036,audio_features,251402,4,Tamasha
1012,Iktara___Amit Trivedi,Amit Trivedi,Iktara,1591,2020-08-14 14:04:00,0.609,0.531,7,-7.18,1,0.0267,0.412,0.000324,0.291,0.381,80.012,audio_features,254720,4,A Decade of Love
1013,Badra Bahaar___Amit Trivedi,Amit Trivedi,Badra Bahaar,9240,2020-08-14 14:04:00,0.772,0.724,0,-6.986,1,0.0296,0.179,0.00123,0.0888,0.713,100.051,audio_features,214132,4,Queen
1014,Tu Chahiye___Pritam,Pritam,Tu Chahiye,2248,2020-08-14 14:04:00,0.565,0.744,7,-5.817,1,0.0446,0.403,0.0,0.0853,0.415,134.068,audio_features,272680,4,Bajrangi Bhaijaan
1015,"Halka Halka (From ""Fanney Khan"")___Sunidhi Chauhan",Sunidhi Chauhan,"Halka Halka (From ""Fanney Khan"")",247381,2020-08-14 14:09:00,0.691,0.796,7,-4.778,1,0.0387,0.0495,0.0,0.333,0.541,127.985,audio_features,247382,4,"Halka Halka (From ""Fanney Khan"")"
1016,Aaoge Tum Kabhi___The Local Train,The Local Train,Aaoge Tum Kabhi,313163,2020-08-14 14:14:00,0.534,0.863,0,-4.616,1,0.0357,0.0152,0.0167,0.144,0.374,98.006,audio_features,313163,4,Aalas Ka Pedh
1017,Kyon___Pritam,Pritam,Kyon,266053,2020-08-14 14:18:00,0.726,0.664,2,-6.674,1,0.0331,0.636,0.0,0.0964,0.831,121.922,audio_features,266053,4,Barfi! (Original Motion Picture Soundtrack)
1018,Love You Zindagi___Amit Trivedi,Amit Trivedi,Love You Zindagi,232505,2020-08-14 14:22:00,0.688,0.701,3,-7.505,1,0.0298,0.06,0.0301,0.271,0.385,110.019,audio_features,232505,4,Dear Zindagi (Original Motion Picture Soundtrack)
1019,"Kyun Dil Mera - From ""Paharganj""___Mohit Chauhan",Mohit Chauhan,"Kyun Dil Mera - From ""Paharganj""",124825,2020-08-14 14:37:00,0.636,0.44,9,-8.951,1,0.0287,0.656,5.25e-06,0.0986,0.363,135.943,audio_features,281480,4,"Kyun Dil Mera (From ""Paharganj"")"
1020,Hindustan Hindustan___Shankar Mahadevan,Shankar Mahadevan,Hindustan Hindustan,3107,2020-08-15 03:01:00,0.708,0.821,0,-10.112,0,0.0894,0.649,0.000159,0.131,0.529,94.96,audio_features,566667,4,Border (Original Motion Picture Soundtrack)
1021,Rang De Basanti___A.R. Rahman,A.R. Rahman,Rang De Basanti,363800,2020-08-15 03:07:00,0.848,0.925,7,-6.161,1,0.0767,0.054,0.104,0.209,0.69,105.006,audio_features,363800,4,Rang De Basanti (Original Motion Picture Soundtrack)
1022,Jai Ho___Sukhwinder Singh,Sukhwinder Singh,Jai Ho,76,2020-08-15 03:08:00,0.73,0.8,7,-6.763,1,0.0593,0.217,0.000108,0.0977,0.287,136.954,audio_features,318940,4,Slumdog Millionaire
1023,Tu Bhoola Jise___Amaal Mallik,Amaal Mallik,Tu Bhoola Jise,47216,2020-08-15 03:08:00,0.472,0.554,2,-8.12,1,0.0325,0.493,0.0181,0.161,0.288,135.882,audio_features,271714,4,Airlift
1024,Tiranga___Nachhatar Gill,Nachhatar Gill,Tiranga,1812,2020-08-15 03:08:00,0.145,0.00504,5,-31.338,1,0.0472,0.952,0.977,0.109,0.0373,138.263,audio_features,206426,5,On the Davenport
1025,Jaaga Hindustan___Divya Kumar,Divya Kumar,Jaaga Hindustan,697,2020-08-15 03:08:00,0.566,0.698,0,-5.889,1,0.0376,0.648,1.02e-05,0.108,0.497,125.025,audio_features,307618,4,Gold
1026,Ghar Layenge Gold___Daler Mehndi,Daler Mehndi,Ghar Layenge Gold,2250,2020-08-15 03:08:00,0.56,0.717,7,-5.978,1,0.104,0.437,0.0,0.185,0.488,91.02,audio_features,203703,4,Gold
1027,Jagga Jiteya___Daler Mehndi,Daler Mehndi,Jagga Jiteya,191489,2020-08-15 03:11:00,0.774,0.783,0,-4.247,1,0.0857,0.0173,0.0,0.19,0.206,93.959,audio_features,191489,4,Uri - The Surgical Strike
1028,Maa Tujhe Salaam - Live___A.R. Rahman,A.R. Rahman,Maa Tujhe Salaam - Live,1275,2020-08-15 03:12:00,0.708,0.526,10,-11.187,1,0.0314,0.141,0.00141,0.105,0.383,127.485,audio_features,374667,4,Vande Mataram
1029,Vande Mataram___Ankit Tiwari,Ankit Tiwari,Vande Mataram,1614,2020-08-15 03:12:00,0.444,0.794,10,-8.51,1,0.362,0.388,0.0,0.069,0.195,130.107,audio_features,434333,3,ABCD 2
1030,Vande Mataram___Daler Mehndi,Daler Mehndi,Vande Mataram,1398,2020-08-15 03:12:00,0.444,0.794,10,-8.51,1,0.362,0.388,0.0,0.069,0.195,130.107,audio_features,434333,3,ABCD 2
1031,Vande Mataram___Shivangi Bhayana,Shivangi Bhayana,Vande Mataram,2563,2020-08-15 03:12:00,0.444,0.794,10,-8.51,1,0.362,0.388,0.0,0.069,0.195,130.107,audio_features,434333,3,ABCD 2
1032,Yeh Jo Des Hai Tera___A.R. Rahman,A.R. Rahman,Yeh Jo Des Hai Tera,4467,2020-08-15 03:12:00,0.64,0.357,1,-10.582,1,0.0321,0.433,1.37e-05,0.127,0.148,124.518,audio_features,388107,4,Swades
1033,"Hindustani (From ""Street Dancer 3D"")___Shankar Mahadevan",Shankar Mahadevan,"Hindustani (From ""Street Dancer 3D"")",1896,2020-08-15 03:12:00,0.629,0.957,8,-5.466,1,0.0591,0.0351,0.000375,0.273,0.652,147.958,audio_features,146063,4,"Hindustani (From ""Street Dancer 3D"")"
1034,Kadam Kadam___Vijay Prakash,Vijay Prakash,Kadam Kadam,38671,2020-08-15 03:12:00,0.392,0.556,8,-8.991,1,0.122,0.428,0.0026,0.101,0.456,88.457,audio_features,168568,3,Bose The Forgotten Hero
1035,Phir Bhi Dil Hai Hindustani___Jatin-Lalit,Jatin-Lalit,Phir Bhi Dil Hai Hindustani,1920,2020-08-15 03:16:00,0.658,0.877,7,-5.44,1,0.135,0.269,0.0,0.311,0.8,101.216,audio_features,240613,4,Phir Bhi Dil Hai Hindustani (Original Motion Picture Soundtrack)
1036,Kandhon Se Milte Hain Kandhe___Shankar-Ehsaan-Loy,Shankar-Ehsaan-Loy,Kandhon Se Milte Hain Kandhe,214428,2020-08-15 03:16:00,0.793,0.575,4,-7.363,1,0.0374,0.616,0.0,0.107,0.748,112.011,audio_features,340733,4,Lakshya (Original Motion Picture Soundtrack)
1037,Watna Ve___Sukhwinder Singh,Sukhwinder Singh,Watna Ve,2895,2020-08-15 03:16:00,0.591,0.764,2,-6.077,0,0.05,0.186,1.19e-06,0.116,0.221,109.99,audio_features,277091,4,Khido Khundi
1038,Chak De India___Salim–Sulaiman,Salim–Sulaiman,Chak De India,2072,2020-08-15 03:16:00,0.755,0.894,4,-8.544,0,0.0993,0.54,1.55e-05,0.141,0.799,104.985,audio_features,283951,4,Chak De India
1039,Ae Watan (Male)___Arijit Singh,Arijit Singh,Ae Watan (Male),2273,2020-08-15 03:16:00,0.28,0.745,2,-4.523,1,0.0929,0.326,0.0,0.0933,0.186,80.687,audio_features,223399,3,Raazi
1040,Ki Banu Duniya Da___Gurdas Maan,Gurdas Maan,Ki Banu Duniya Da,434376,2020-08-15 03:23:00,0.362,0.95,5,-4.332,0,0.109,0.794,3.16e-06,0.362,0.69,84.028,audio_features,184027,4,Gurudas Maan Dil Da Mamla Hai
1041,Main Fan Bhagat Singh Da___JSL Singh,JSL Singh,Main Fan Bhagat Singh Da,65776,2020-08-15 03:24:00,0.693,0.746,2,-4.249,1,0.127,0.445,0.0,0.823,0.699,74.997,audio_features,189747,4,Main Fan Bhagat Singh Da
1042,Sardaar Bandey___Manni Sandhu,Manni Sandhu,Sardaar Bandey,63232,2020-08-15 03:25:00,0.354,0.968,1,-2.081,1,0.0757,0.144,0.0,0.248,0.734,176.757,audio_features,352000,4,Welcome To The Future
1043,Old Skool___Prem Dhillon,Prem Dhillon,Old Skool,253636,2020-08-15 03:29:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1044,Old Skool___Prem Dhillon,Prem Dhillon,Old Skool,1584,2020-08-15 03:30:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1045,So High___Sidhu Moose Wala,Sidhu Moose Wala,So High,218666,2020-08-15 03:33:00,0.538,0.763,11,-6.346,0,0.205,0.0152,0.0,0.109,0.484,180.002,audio_features,218667,4,So High
1046,G Wagon (feat. Deep Jandu & Gurlez Akhtar)___Sidhu Moose Wala,Sidhu Moose Wala,G Wagon (feat. Deep Jandu & Gurlez Akhtar),39992,2020-08-15 03:34:00,0.684,0.933,11,-1.73,0,0.255,0.209,0.0,0.689,0.789,92.161,audio_features,213420,4,G Wagon (feat. Deep Jandu & Gurlez Akhtar)
1047,Coka___Sukh-E Muzical Doctorz,Sukh-E Muzical Doctorz,Coka,141872,2020-08-15 03:36:00,0.789,0.811,0,-2.623,1,0.0972,0.124,1.96e-05,0.176,0.661,93.985,audio_features,141862,4,Coka
1048,Coka___Sukh-E Muzical Doctorz,Sukh-E Muzical Doctorz,Coka,141872,2020-08-15 03:39:00,0.789,0.811,0,-2.623,1,0.0972,0.124,1.96e-05,0.176,0.661,93.985,audio_features,141862,4,Coka
1049,Suit Punjabi___Jass Manak,Jass Manak,Suit Punjabi,22321,2020-08-15 03:39:00,0.762,0.912,5,-4.724,0,0.216,0.499,0.0,0.413,0.449,148.023,audio_features,201745,4,Suit Punjabi
1050,Old Skool___Desi Group,Desi Group,Old Skool,253680,2020-08-15 03:43:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1051,"Down Like That (feat. Rick Ross, Lil Baby & S-X)___KSI",KSI,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",14974,2020-08-15 03:44:00,0.591,0.8,1,-4.956,1,0.286,0.353,0.0,0.247,0.592,139.472,audio_features,175462,4,Dissimulation
1052,Just You and I___Tom Walker,Tom Walker,Just You and I,174982,2020-08-15 03:47:00,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,audio_features,174983,4,Just You and I
1053,Dive___Hanita Bhambri,Hanita Bhambri,Dive,160258,2020-08-15 03:49:00,0.761,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,audio_features,238440,3,÷ (Deluxe)
1054,Feel It Still___Portugal. The Man,Portugal. The Man,Feel It Still,93663,2020-08-15 03:51:00,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,audio_features,163253,4,Woodstock
1055,Bawara Mann___Jubin Nautiyal,Jubin Nautiyal,Bawara Mann,216073,2020-08-15 04:43:00,0.474,0.454,8,-8.334,1,0.0259,0.678,0.00175,0.313,0.338,85.046,audio_features,216073,4,Jolly Ll.B 2
1056,Khairiyat___Pritam,Pritam,Khairiyat,280281,2020-08-15 04:48:00,0.534,0.481,0,-9.016,0,0.0412,0.697,0.0,0.142,0.293,124.914,audio_features,280282,4,Chhichhore
1057,Samajavaragamana___Sid Sriram,Sid Sriram,Samajavaragamana,219818,2020-08-15 04:51:00,0.568,0.663,8,-6.179,1,0.0345,0.91,4.82e-05,0.124,0.808,165.203,audio_features,219818,3,Ala Vaikunthapurramuloo
1058,Daryaa___Ammy Virk,Ammy Virk,Daryaa,261918,2020-08-15 04:55:00,0.565,0.527,8,-5.035,1,0.0252,0.148,2.3e-06,0.103,0.231,91.989,audio_features,261918,4,Manmarziyaan (Original Motion Picture Soundtrack)
1059,Aam Jahe Munde___Parmish Verma,Parmish Verma,Aam Jahe Munde,3332,2020-08-15 05:08:00,0.876,0.575,8,-6.044,0,0.135,0.308,0.0,0.214,0.716,91.989,audio_features,207839,4,Aam Jahe Munde
1060,Old Skool___Prem Dhillon,Prem Dhillon,Old Skool,253641,2020-08-15 05:08:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1061,Naan Nee___Shakthisree Gopalan,Shakthisree Gopalan,Naan Nee,39559,2020-08-15 05:09:00,0.651,0.42,4,-8.341,1,0.0274,0.741,0.000257,0.0976,0.159,139.905,audio_features,253583,4,Madras (Original Motion Picture Soundtrack)
1062,Old Skool___Prem Dhillon,Prem Dhillon,Old Skool,194,2020-08-15 05:09:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1063,So High___Sidhu Moose Wala,Sidhu Moose Wala,So High,142895,2020-08-15 05:11:00,0.538,0.763,11,-6.346,0,0.205,0.0152,0.0,0.109,0.484,180.002,audio_features,218667,4,So High
1064,Old Skool___Desi Group,Desi Group,Old Skool,253680,2020-08-15 05:15:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1065,Modern Loneliness - Ritviz Remix___Lauv,Lauv,Modern Loneliness - Ritviz Remix,29544,2020-08-15 05:16:00,0.681,0.543,9,-7.784,0,0.204,0.00644,2.46e-06,0.223,0.415,160.019,audio_features,217500,4,~how i'm feeling~ (the extras)
1066,I'm Not The Only One___Sam Smith,Sam Smith,I'm Not The Only One,138112,2020-08-15 05:18:00,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,audio_features,239317,4,In The Lonely Hour
1067,Be Alright___Dean Lewis,Dean Lewis,Be Alright,196373,2020-08-15 05:21:00,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,audio_features,196373,4,Be Alright
1068,Love Someone___Lukas Graham,Lukas Graham,Love Someone,59451,2020-08-15 05:26:00,0.538,0.409,9,-6.581,0,0.0505,0.172,0.0,0.11,0.265,171.838,audio_features,205440,4,3 (The Purple Album)
1069,Old Skool___Desi Group,Desi Group,Old Skool,253680,2020-08-15 05:30:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1070,Bad Lil Vibe (feat. Jeremih)___KSI,KSI,Bad Lil Vibe (feat. Jeremih),15984,2020-08-15 05:31:00,0.571,0.669,1,-4.513,1,0.0619,0.0391,2.39e-06,0.363,0.146,117.576,audio_features,137544,5,Dissimulation
1071,Old Skool___Desi Group,Desi Group,Old Skool,253680,2020-08-15 05:35:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1072,Bad Lil Vibe (feat. Jeremih)___KSI,KSI,Bad Lil Vibe (feat. Jeremih),48724,2020-08-15 05:55:00,0.571,0.669,1,-4.513,1,0.0619,0.0391,2.39e-06,0.363,0.146,117.576,audio_features,137544,5,Dissimulation
1073,Old Skool___Prem Dhillon,Prem Dhillon,Old Skool,23897,2020-08-15 05:56:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1074,Old Skool___Prem Dhillon,Prem Dhillon,Old Skool,240652,2020-08-15 08:26:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1075,Old Skool___Prem Dhillon,Prem Dhillon,Old Skool,253636,2020-08-16 03:51:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1076,Old Skool___Prem Dhillon,Prem Dhillon,Old Skool,253636,2020-08-16 05:27:00,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,audio_features,253636,4,Old Skool
1077,Sweet but Psycho___Ava Max,Ava Max,Sweet but Psycho,3584,2020-08-16 05:28:00,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,audio_features,187436,4,Heaven & Hell
1078,Sanju___Sidhu Moose Wala,Sidhu Moose Wala,Sanju,2763,2020-08-16 05:28:00,0.778,0.73,9,-4.925,0,0.229,0.0395,1.53e-06,0.0546,0.67,176.051,audio_features,235994,4,Sanju
1079,Get You The Moon (feat. Snøw)___Kina,Kina,Get You The Moon (feat. Snøw),179080,2020-08-16 05:31:00,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,0.0895,118.917,audio_features,179080,4,Get You The Moon (feat. Snøw)
1080,Maniac___Conan Gray,Conan Gray,Maniac,185773,2020-08-16 05:34:00,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,audio_features,185773,4,Kid Krow
1081,Lost on You___LP,LP,Lost on You,192567,2020-08-16 05:37:00,0.437,0.708,5,-6.613,0,0.0354,0.111,0.0,0.114,0.687,173.974,audio_features,266115,4,Lost On You
1082,Nothing Breaks Like a Heart (feat. Miley Cyrus)___Mark Ronson,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),217466,2020-08-16 05:40:00,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,audio_features,217467,4,Nothing Breaks Like a Heart (feat. Miley Cyrus)
1083,ily (i love you baby) (feat. Emilee)___Surf Mesa,Surf Mesa,ily (i love you baby) (feat. Emilee),176546,2020-08-16 05:43:00,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,176547,4,ily (i love you baby) (feat. Emilee)
1084,My Oasis (feat. Burna Boy)___Sam Smith,Sam Smith,My Oasis (feat. Burna Boy),44984,2020-08-16 05:44:00,0.691,0.474,10,-8.742,0,0.0583,0.569,0.000626,0.099,0.381,143.783,audio_features,179917,4,My Oasis (feat. Burna Boy)
1085,Power___Ellie Goulding,Ellie Goulding,Power,191333,2020-08-16 05:47:00,0.545,0.664,9,-5.123,0,0.28,0.193,0.0,0.0933,0.396,126.309,audio_features,228000,5,Moosetape
1086,To Be Young (feat. Doja Cat)___Anne-Marie,Anne-Marie,To Be Young (feat. Doja Cat),98643,2020-08-16 05:49:00,0.525,0.649,8,-4.802,1,0.0655,0.241,0.0,0.129,0.286,155.995,audio_features,194758,4,To Be Young (feat. Doja Cat)
1087,Like It Is___Kygo,Kygo,Like It Is,32696,2020-08-16 05:49:00,0.794,0.728,1,-6.759,1,0.114,0.121,8.82e-06,0.227,0.36,105.024,audio_features,183067,4,Like It Is
1088,Liar___Camila Cabello,Camila Cabello,Liar,134851,2020-08-16 05:52:00,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,207039,4,Liar
1089,City Life___Raghav Meattle,Raghav Meattle,City Life,19545,2020-08-16 10:43:00,0.647,0.45,4,-12.358,1,0.0339,0.563,6.89e-05,0.143,0.339,94.962,audio_features,160844,4,City Life - Single
1090,Bar Talk___Raghav Meattle,Raghav Meattle,Bar Talk,159320,2020-08-16 10:45:00,0.641,0.725,7,-8.163,1,0.0409,0.184,3.18e-06,0.15,0.805,137.897,audio_features,159320,4,Songs From a Matchbox
1091,Not a Love Song - Acoustic___Sagar,Sagar,Not a Love Song - Acoustic,24768,2020-08-16 10:46:00,0.813,0.243,10,-10.307,1,0.0351,0.665,0.0,0.102,0.353,110.03,audio_features,234141,4,What Are the Odds?
1092,City Life___Raghav Meattle,Raghav Meattle,City Life,159844,2020-08-16 10:49:00,0.647,0.45,4,-12.358,1,0.0339,0.563,6.89e-05,0.143,0.339,94.962,audio_features,160844,4,City Life - Single
1093,Shine a Light on Me___Raghav Meattle,Raghav Meattle,Shine a Light on Me,1509,2020-08-16 10:49:00,0.766,0.43,8,-8.146,1,0.0492,0.362,1.81e-06,0.0363,0.856,179.757,audio_features,249666,4,What Are the Odds?
1094,City Life___Raghav Meattle,Raghav Meattle,City Life,159844,2020-08-16 10:53:00,0.647,0.45,4,-12.358,1,0.0339,0.563,6.89e-05,0.143,0.339,94.962,audio_features,160844,4,City Life - Single
1095,Shine a Light on Me___Raghav Meattle,Raghav Meattle,Shine a Light on Me,1120,2020-08-16 10:53:00,0.766,0.43,8,-8.146,1,0.0492,0.362,1.81e-06,0.0363,0.856,179.757,audio_features,249666,4,What Are the Odds?
1096,Bar Talk___Raghav Meattle,Raghav Meattle,Bar Talk,163439,2020-08-16 10:57:00,0.641,0.725,7,-8.163,1,0.0409,0.184,3.18e-06,0.15,0.805,137.897,audio_features,159320,4,Songs From a Matchbox
1097,Better Than It All___Raghav Meattle,Raghav Meattle,Better Than It All,2366,2020-08-16 11:01:00,0.678,0.657,4,-7.853,1,0.0795,0.286,0.0,0.117,0.798,67.501,audio_features,181773,4,Songs From a Matchbox
1098,Back to the Known (Live)___Raghav Meattle,Raghav Meattle,Back to the Known (Live),231588,2020-08-16 11:01:00,0.531,0.226,9,-12.94,1,0.0421,0.716,0.0108,0.334,0.136,141.249,audio_features,232588,3,Back to the Known (Live)
1099,Wajah___Piyush Bhisekar,Piyush Bhisekar,Wajah,32282,2020-08-16 11:02:00,0.563,0.212,9,-12.493,1,0.0332,0.468,4.03e-06,0.206,0.219,87.939,audio_features,224486,4,Hai Bharosa
1100,Life Finds a Way___Demi Waters,Demi Waters,Life Finds a Way,140192,2020-08-16 11:04:00,0.194,0.00708,3,-25.77,1,0.0416,0.987,0.881,0.108,0.188,201.419,audio_features,140192,3,Life Finds a Way
1101,Portrait___Jose Garcia,Jose Garcia,Portrait,167000,2020-08-16 11:07:00,0.307,0.0148,1,-31.443,1,0.0705,0.995,0.878,0.11,0.137,160.489,audio_features,167000,4,Travelers
1102,Vitality___Jamie Troy,Jamie Troy,Vitality,126127,2020-08-16 11:09:00,0.314,0.0235,1,-28.486,1,0.0396,0.993,0.863,0.107,0.208,70.842,audio_features,126127,4,Vitality
1103,Stirling___Tuga Topić,Tuga Topić,Stirling,119687,2020-08-16 11:11:00,0.29,0.0818,0,-25.673,1,0.0617,0.995,0.95,0.0918,0.281,185.091,audio_features,119687,4,Stirling
